149,Roasted Grapes and Carrots,Grapes and carrots are tossed with cumin and roasted to create this Indian dish I had while visiting a French family in the Luberon Valley. So I guess it's a French-Indian side dish. I love it and make it all the time.,3.64000010490417,http://images.media-allrecipes.com/userphotos/250x250/00/66/31/663155.jpg,allrecipes.com/recipe/105540/roasted-grapes-and-carrots/
150,Strawberry Lassi,"First popular in Punjab, India, and originally sometimes flavored with ground cumin, today's  version of lassi is a sweet, frothy blend of yogurt, milk, and fruit served well chilled.",4.53000020980835,http://images.media-allrecipes.com/userphotos/250x250/00/38/19/381979.jpg,allrecipes.com/recipe/141367/strawberry-lassi/
151,Beef and Spinach Curry,"Beef, spinach, tomatoes, and coconut milk are simmered together with a variety of spices, creating a wonderful curry.",4.51999998092651,http://images.media-allrecipes.com/userphotos/250x250/00/37/62/376238.jpg,allrecipes.com/recipe/106349/beef-and-spinach-curry/
152,Aloo Gobi,Traditional Indian dish made of spiced cauliflower and potatoes. This dish is steamed and then fried in oil making it intentionally dry and somewhat crispy.,4.30000019073486,http://images.media-allrecipes.com/userphotos/250x250/00/40/40/404067.jpg,allrecipes.com/recipe/103915/aloo-gobi/
153,Apple Chutney,This easy chutney is a great companion for so many dishes from turkey sandwiches to pork chops.,4.5,http://images.media-allrecipes.com/userphotos/250x250/00/31/85/318537.jpg,allrecipes.com/recipe/70037/apple-chutney/
154,Shahi Paneer,This delightful recipe for cubes of paneer in a tomato-cream sauce is sure to be a nice treat.,4.57999992370605,http://images.media-allrecipes.com/userphotos/250x250/00/32/99/329922.jpg,allrecipes.com/recipe/212521/shahi-paneer/
155,Basic Curry Sauce,"Fragrant and rich, this sauce includes spices like coriander, cumin and turmeric with the requisite garlic and ginger, all stirred with a puree of tomatoes, chile peppers and yogurt.",4,http://images.media-allrecipes.com/userphotos/250x250/00/60/85/608524.jpg,allrecipes.com/recipe/25881/basic-curry-sauce/
156,Green Chutney,"This is a very tasty cilantro-based chutney that can be prepared in minutes. Just add fresh lemon juice, a small green chili, peanuts, salt, garlic, and fresh ginger to the cilantro and process until smooth.",4.65999984741211,http://images.media-allrecipes.com/userphotos/250x250/00/03/28/32810.jpg,allrecipes.com/recipe/14122/green-chutney/
157,Bunjal Chicken,"Steamed chicken is blanketed in a garlic-tomato-curry sauce flavored with garam masala, a fusion of Indian spices noted for its warming qualities.  Traditionally eaten with rice or Indian bread.",4.23000001907349,http://images.media-allrecipes.com/userphotos/250x250/00/16/23/162380.jpg,allrecipes.com/recipe/8904/bunjal-chicken/
158,Indian Vegetable Bhaji,"In this Indian dry curry, potatoes, cauliflower, carrots and peas are fried and flavored with spices, garlic, and chiles. It's perfect as a side dish for an Indian dinner.",4.30000019073486,http://images.media-allrecipes.com/userphotos/250x250/00/85/19/851956.jpg,allrecipes.com/recipe/93896/indian-vegetable-bhaji/
159,Spicy Lentil Dip,"You boil lentils, then blend them until smooth to make this pungent puree; curry-scented spices--like cumin, garlic and cayenne--finish the dish.",3.9300000667572,http://images.media-allrecipes.com/userphotos/250x250/00/76/83/768310.jpg,allrecipes.com/recipe/14898/spicy-lentil-dip/
160,Curried Chicken and Potatoes,"This is a hearty meal of chicken and potatoes simmered with Indian spices, tomatoes, Swiss Chard, and yogurt.  Adjust the spices to taste.  Serve it over basmati rice.",4.1399998664856,http://images.media-allrecipes.com/userphotos/250x250/00/23/55/235503.jpg,allrecipes.com/recipe/27738/curried-chicken-and-potatoes/
161,Rajma (Kidney Bean Curry),"This delicious vegetarian stew is made in the pressure cooker, using dried kidney beans and a spice paste with garlic, ginger, and onion. Serve over rice or with flatbreads for a flavorful and wallet-friendly dinner.",4.21000003814697,http://images.media-allrecipes.com/userphotos/250x250/00/43/64/436400.jpg,allrecipes.com/recipe/212366/rajma-kidney-bean-curry/
162,Sweet and Spicy Curry with Chickpeas,An easy curry of turkey and garbanzo beans simmers with coconut milk and bottled tomato-based sweet chili sauce to make a savory-sweet dish that's ready in less than an hour.,4.5,http://images.media-allrecipes.com/userphotos/250x250/02/40/55/2405543.jpg,allrecipes.com/recipe/216111/sweet-and-spicy-curry-with-chickpeas/
163,Dal Makhani (Indian Lentils),These richly spiced lentils are simmered for two hours in a spicy tomato sauce and finished with splash of cream for a filling side dish.,4.48000001907349,http://images.media-allrecipes.com/userphotos/250x250/01/25/78/1257894.jpg,allrecipes.com/recipe/222667/dal-makhani-indian-lentils/
164,Gulab Jamun,"This is a traditional Indian dessert.  Spongy milky balls soaked in rose scented syrup. Delicious with fresh cream, Kulfi, ice cream etc. To make it even more fancy, sprinkle gold-leaf on top of each serving.",3.80999994277954,http://images.media-allrecipes.com/userphotos/250x250/00/33/44/334409.jpg,allrecipes.com/recipe/72467/gulab-jamun/
165,"Chicken Biryani, Hyderabadi Style","A trademark of home-cooking in southern India, this luscious chicken dish is an authentic Hyderabadi-style biryani.",3.78999996185303,http://images.media-allrecipes.com/userphotos/250x250/00/24/06/240609.jpg,allrecipes.com/recipe/81562/chicken-biryani-hyderabadi-style/
166,Slow Cooker Chicken Tikka Masala,Everyone's favorite Indian take-out dish comes together in a slow cooker for an easy way to prepare chicken tikka masala.,4.23999977111816,http://images.media-allrecipes.com/userphotos/250x250/03/37/25/3372591.jpg,allrecipes.com/recipe/240336/slow-cooker-chicken-tikka-masala/
167,Cilantro Jalapeno Pesto with Lime,"This is a spicy alternative to classic basil pesto. Add to pasta, fish, or chicken dishes as you would any other pesto sauce.",4.59000015258789,http://images.media-allrecipes.com/userphotos/250x250/01/80/34/1803496.jpg,allrecipes.com/recipe/146810/cilantro-jalapeno-pesto-with-lime/
168,Mild Curry Powder,"A fragrant yellow curry powder to use in soups, sauces, rice, and anything else you can think of!",4.51000022888184,http://images.media-allrecipes.com/userphotos/250x250/00/84/36/843629.jpg,allrecipes.com/recipe/46767/mild-curry-powder/
169,Spicy Chicken Curry,"The special curry compound known as garam masala is the key to this vigorous chicken, onion and green chile curry.  Ginger-garlic paste and red chili powder really bring on the fire.",3.79999995231628,http://images.media-allrecipes.com/userphotos/250x250/00/02/06/20670.jpg,allrecipes.com/recipe/8954/spicy-chicken-curry/
170,Red Kidney Beans (Rajma),"Enjoy this Indian recipe for rajma (red kidney beans) with jeera (cumin) rice. You can spice this up according to your taste! If you have an Indian grocery store in your area, you could add a great taste to it by adding one spoon of 'garam masala' which is a special blend of mixed spices...But it's just as great without it!",4.28999996185303,http://images.media-allrecipes.com/userphotos/250x250/00/23/71/237144.jpg,allrecipes.com/recipe/16604/red-kidney-beans-rajma/
171,Samosas,"These stuffed savory pastries are a traditional Indian favorite. Lamb meat and spices are cooked together to create a mouthwatering filling for the easy to make dough. The recipe may seem complex, but it's actually fairly simple. Enjoy!",4.09999990463257,http://images.media-allrecipes.com/userphotos/250x250/00/06/65/66569.jpg,allrecipes.com/recipe/20871/samosas/
172,Punjabi Chicken in Thick Gravy,"Chicken legs simmer in a thick curry sauce for a delicious dinner with just the right amount of spice. Serve over rice, or with a flatbread like chapatti or roti.",4.07000017166138,http://images.media-allrecipes.com/userphotos/250x250/01/09/27/1092766.jpg,allrecipes.com/recipe/150340/punjabi-chicken-in-thick-gravy/
173,Chicken Korma,Prepare this flavorful Indian curry in less than hour! Serve with rice or naan.,4,http://images.media-allrecipes.com/userphotos/250x250/00/00/58/5883.jpg,allrecipes.com/recipe/38809/chicken-korma/
174,Whole Wheat Chapati,"Similar to a wheat pita, it is bread made of whole wheat flour.  I make it for my diabetic husband all the time.  Serve these with your favorite fish or vegetable dish.",4.36999988555908,http://images.media-allrecipes.com/userphotos/250x250/02/53/00/2530062.jpg,allrecipes.com/recipe/36163/whole-wheat-chapati/
175,Aloo Gobi ki Subzi (Potatoes and Cauliflower),"This is a simple and easy to toss together recipe using cauliflower. Serve this dish with Indian breads such as thin rotis or naans--even a pita bread will do! Garnish with cilantro if you'd like. Asofoetida can be found in some grocery stores, but will most likely be found in an Indian grocery store, it is often called 'hing'.",3.97000002861023,http://images.media-allrecipes.com/userphotos/250x250/00/27/28/272869.jpg,allrecipes.com/recipe/16510/aloo-gobi-ki-subzi-potatoes-and-cauliflower/
176,Quick Nariyal Burfi (Indian Coconut Fudge),"This traditional, cardamom-flavored Indian sweet may now be made in under 15 minutes!",3.66000008583069,http://images.media-allrecipes.com/userphotos/250x250/00/37/12/371266.jpg,allrecipes.com/recipe/158862/quick-nariyal-burfi-indian-coconut-fudge/
177,Okra Curry,Sliced okra rounds are seasoned with cumin and curry powder in this quick and easy dry curry recipe.,4.38000011444092,http://images.media-allrecipes.com/userphotos/250x250/00/25/25/252533.jpg,allrecipes.com/recipe/204933/okra-curry/
178,Sweet Tamarind Chutney,This is an East Indian sweet tamarind chutney.,4.53999996185303,http://images.media-allrecipes.com/userphotos/250x250/00/25/29/252909.jpg,allrecipes.com/recipe/71750/sweet-tamarind-chutney/
179,Pantry Curried Quinoa with Garbanzo Beans and Roasted Peppers,"Pantry staples like canned garbanzo beans, quinoa, roasted red peppers, and dried herbs and spices come together in this great pantry-to-plate dish.",4.57999992370605,http://images.media-allrecipes.com/userphotos/250x250/00/93/50/935023.jpg,allrecipes.com/recipe/228128/pantry-curried-quinoa-with-garbanzo-beans-and-roasted-peppers/
180,Indian Pork Chops,This is a great weeknight dinner entree - quick and easy with only five ingredients and delicious!  Great with couscous or rice.,4.17000007629395,http://images.media-allrecipes.com/userphotos/250x250/03/38/94/3389403.jpg,allrecipes.com/recipe/35909/indian-pork-chops/
181,Indian Hot Curried Mangos with Tofu,"Mango slices and tofu cubes are simmered together in curry-seasoned coconut milk.  If you don't like the taste of tofu, chicken or shrimp are easily substituted.",3.82999992370605,http://images.media-allrecipes.com/userphotos/250x250/00/97/02/970235.jpg,allrecipes.com/recipe/106979/indian-hot-curried-mangos-with-tofu/
182,Slow Cooker Chai,"Spicy, creamy, and sweet chai tea is easy to make with the help of your slow cooker.",4.67999982833862,http://images.media-allrecipes.com/userphotos/250x250/02/21/67/2216750.jpg,allrecipes.com/recipe/58312/slow-cooker-chai/
183,Restaurant Style Mango Lassi,"This mango lassi uses canned mangos to create a smoother, tastier drink.",4.26000022888184,http://images.media-allrecipes.com/userphotos/250x250/01/01/35/1013592.jpg,allrecipes.com/recipe/54319/restaurant-style-mango-lassi/
184,"Pineapple, Lime, and Ginger Soup","Ground cumin, chile peppers and ginger are stirred into a hot mixture of tomatoes, crushed pineapple and water. This is when your kitchen begins to smell wonderful. Add a bit of cilantro, lime juice and golden-roasted cumin seeds. Soup for four.",3.75999999046326,http://images.media-allrecipes.com/userphotos/250x250/04/94/16/4941633.jpg,allrecipes.com/recipe/13882/pineapple-lime-and-ginger-soup/
185,Jeera Fried Rice,"Indian fried rice made with long-grain rice, cumin, black peppercorns, and onions.",4.09000015258789,http://images.media-allrecipes.com/userphotos/250x250/00/37/62/376240.jpg,allrecipes.com/recipe/16639/jeera-fried-rice/
186,Indian Sweet Potato and Lentil Soup,"Lentils, sweet potatoes, onions, and spinach are simmered with aromatic Indian-inspired spices, creating a deliciously warm and hearty meal.",4.48000001907349,http://images.media-allrecipes.com/userphotos/250x250/00/91/18/911842.jpg,allrecipes.com/recipe/222657/indian-sweet-potato-and-lentil-soup/
187,Chicken Chicken Curry,"Tender morsels of chicken breast are simmered in a fragrant combination of Bengali flavors including turmeric, ginger, cinnamon, cardamom, and cloves.",4.17999982833862,http://images.media-allrecipes.com/userphotos/250x250/00/57/52/575264.jpg,allrecipes.com/recipe/213470/chicken-chicken-curry/
188,Simple Spiced Rice,"Simple basmati rice, with its subtle, flowery fragrance, cooks up light and fluffy with cinnamon sticks and a bay leaf to make a perfect side dish for so many meals.",4.3600001335144,http://images.media-allrecipes.com/userphotos/250x250/01/14/26/1142628.jpg,allrecipes.com/recipe/216813/simple-spiced-rice/
189,Blue Ribbon Curry Chicken,"This creamy curry is sweetened up with bits of apple. Serve it over a bed of steamy rice, and you've got dinner ready in under an hour.",4.30999994277954,http://images.media-allrecipes.com/userphotos/250x250/00/66/33/663319.jpg,allrecipes.com/recipe/217830/blue-ribbon-curry-chicken/
190,Spinach and Cauliflower Bhaji,Cauliflower and spinach are simmered in a curry-flavored tomato broth for a warm and fragrant dish. Serve with roti breads for a complete meal.,4.5,http://images.media-allrecipes.com/userphotos/250x250/01/93/98/1939839.jpg,allrecipes.com/recipe/229079/spinach-and-cauliflower-bhaji/
191,Gujarati Carrot and Peanut Salad,A refreshing Indian salad that is the perfect complement to a curry meal. The peanuts add a wonderful nuttiness to this simple and tasty salad.,4.53000020980835,http://images.media-allrecipes.com/userphotos/250x250/00/08/64/86467.jpg,allrecipes.com/recipe/159871/gujarati-carrot-and-peanut-salad/
192,Exotic Brinjal (Spicy Eggplant),"Eggplant cubes are browned, then simmered with onions in a sauce fragrant with Indian spices.",4.5,http://images.media-allrecipes.com/userphotos/250x250/00/83/28/832886.jpg,allrecipes.com/recipe/174026/exotic-brinjal-spicy-eggplant/
193,Indian Barbeque Chicken,"Marinate the chicken overnight for a deliciously flavorful and tender chicken dish. This is an adaptation of Tandoori style chicken, minus the red coloring.",3.88000011444092,http://images.media-allrecipes.com/userphotos/250x250/01/61/22/1612260.jpg,allrecipes.com/recipe/19625/indian-barbeque-chicken/
194,Indian Spiced Rice,"This rice is delicious and full of surprises -raisins, lentils, bell peppers, peas and potatoes  - make their appearance. And lots and lots of aromatic spices - cardamom to coriander.",3.80999994277954,http://images.media-allrecipes.com/userphotos/250x250/04/51/54/4515472.jpg,allrecipes.com/recipe/14072/indian-spiced-rice/
195,Jeera (Cumin) Rice,"Cumin seeds are fun to cook with, they come alive when you drop them in hot oil, and they impart a very special flavor to this rice. Use your imagination if you 'd like to add other tastes to this already tasty dish. Grated carrots, raisins, ginger or cinnamon would be nice.",4.15999984741211,http://images.media-allrecipes.com/userphotos/250x250/00/30/70/307084.jpg,allrecipes.com/recipe/14130/jeera-cumin-rice/
196,Indian Spiced Rice Treats,"This is a variation on the traditional crispy rice cereal treat with an international twist! Cashews, golden raisins and cardamom are thrown into the mix for an exotic Indian flair.",4.57999992370605,http://images.media-allrecipes.com/userphotos/250x250/00/40/09/400992.jpg,allrecipes.com/recipe/79159/indian-spiced-rice-treats/
197,Mango-Pineapple Chutney,"The sweetness of mango, pineapple and red pepper is given a zing from fresh ginger and a kick from hot chile pepper.  Serve this chutney with grilled chicken or seafood for an exciting burst of flavor!",4.67999982833862,http://images.media-allrecipes.com/userphotos/250x250/00/23/04/230419.jpg,allrecipes.com/recipe/166016/mango-pineapple-chutney/
198,Masala-Spiced Roast Chicken,Garam masala and lime give an Indian flavor to this simple roast chicken.,4.23000001907349,http://images.media-allrecipes.com/userphotos/250x250/00/27/08/270845.jpg,allrecipes.com/recipe/189679/masala-spiced-roast-chicken/
199,Beef Vindaloo,This make-ahead vindaloo recipe is a guaranteed crowd pleaser and will convert many to Indian food.  It can be made with any meat and most pantry items.,3.80999994277954,http://images.media-allrecipes.com/userphotos/250x250/00/65/93/659348.jpg,allrecipes.com/recipe/217329/beef-vindaloo/
200,Chicken Saagwala,"Simple, fragrant, Indian-inspired chicken simmers in a light sauce made flavorful with turmeric, cinnamon, garam masala, and fresh spinach.",4.13000011444092,http://images.media-allrecipes.com/userphotos/250x250/01/08/57/1085790.jpg,allrecipes.com/recipe/218864/chicken-saagwala/
201,Jorge's Indian-Spiced Tomato Lentil Soup,Tomato lentil soup seasoned with Indian spices is a warm and comforting meal that pairs nicely with a grilled cheese sandwich.,4.73000001907349,http://images.media-allrecipes.com/userphotos/250x250/02/20/59/2205974.jpg,allrecipes.com/recipe/236447/jorges-indian-spiced-tomato-lentil-soup/
202,Coconut Curried Tofu with Green Beans and Coconut Rice,This is the no-fuss curry recipe for 'quick and easy' cooks out there. The rice is simple yet sweet and flavorful and the tofu with green beans will satisfy even the pickiest eaters.,3.47000002861023,http://images.media-allrecipes.com/userphotos/250x250/00/21/71/217113.jpg,allrecipes.com/recipe/135867/coconut-curried-tofu-with-green-beans-and-coconut-rice/
203,Carrot Recipe,"Shredded carrots are cooked with sugar, raisins and cashews. This is a healthy dessert recipe that you can make for kids who don't eat carrots. Substitute carrots with beetroots and you get Beetroot halwa.",4.46999979019165,http://images.media-allrecipes.com/userphotos/250x250/00/04/80/48065.jpg,allrecipes.com/recipe/53806/carrot-recipe/
204,Indian Peas And Cauliflower,"A simple, flavorful Indian-style dish! Peas and cauliflower are sauteed with cumin and mustard seed.",3.70000004768372,http://images.media-allrecipes.com/userphotos/250x250/00/26/16/261614.jpg,allrecipes.com/recipe/56793/indian-peas-and-cauliflower/
205,Vegetable Biryani,"Basmati rice is lightly fried with cumin, cloves and onion, then simmered with garam masala, chili powder and mixed vegetables.",3.58999991416931,http://images.media-allrecipes.com/userphotos/250x250/00/07/28/72819.jpg,allrecipes.com/recipe/25340/vegetable-biryani/
206,Indian Rice (Pulao),"Saffron threads lend a deep, golden color to this spice infused, Indian rice dish.",4.1399998664856,http://images.media-allrecipes.com/userphotos/250x250/00/23/54/235465.jpg,allrecipes.com/recipe/107228/indian-rice-pulao/
207,Traditional Chicken Curry,A traditional North Indian (Punjabi) curry dish. An aromatic and spicy combination of chicken pieces and potatoes cooked in a tomato based stew. This recipe can be easily adapted to suit individual spice tastes.,4.1399998664856,http://images.media-allrecipes.com/userphotos/250x250/03/65/71/3657127.jpg,allrecipes.com/recipe/80683/traditional-chicken-curry/
208,Chicken Vindaloo,This spicy potato and chicken dish can be adapted to use any meat you wish.,3.69000005722046,http://images.media-allrecipes.com/userphotos/250x250/00/70/75/707533.jpg,allrecipes.com/recipe/217333/chicken-vindaloo/
209,Bangan ka Bhurta (Indian Eggplant),"This is a very simple, quick and more importantly authentic Indian side dish of grilled eggplant and tomato. Best served with naan or roti. It should have a consistency of, um, well, 'mush' when finished, but it's good.",4.07000017166138,http://images.media-allrecipes.com/userphotos/250x250/00/28/01/280150.jpg,allrecipes.com/recipe/81111/bangan-ka-bhurta-indian-eggplant/
210,Garam Masala Spice Blend,"Garam masala is a spicy blend of aromatic spices and chiles from northern India. Make it at home, and you'll never want to use the store bought blend again.",4.67999982833862,http://images.media-allrecipes.com/userphotos/250x250/00/85/58/855817.jpg,allrecipes.com/recipe/126089/garam-masala-spice-blend/
211,Pav Bhaji,"This is a very popular recipe in India, liked by almost everyone. You may have to go to a nearby Asian Indian store to get the 'Pav Bhaji Masala' that is the special spice to bring the flavor.",4.21000003814697,http://images.media-allrecipes.com/userphotos/250x250/00/03/61/36132.jpg,allrecipes.com/recipe/45040/pav-bhaji/
212,Curried Peas,"First you saute onion with cinnamon and cumin. A very happy beginning. Then you stir in tomatoes, fresh shelled peas and coconut milk perfumed with chili powder, coriander, and turmeric. Simmer until peas are tender.",4.07000017166138,http://images.media-allrecipes.com/userphotos/250x250/02/41/33/2413306.jpg,allrecipes.com/recipe/13965/curried-peas/
213,Curried Microwaved Chicken,"Apple imparts a sweet complexity to this curried mushroom cream sauce, quickly prepared with the help of the microwave.",4.57000017166138,http://images.media-allrecipes.com/userphotos/250x250/04/41/06/4410650.jpg,allrecipes.com/recipe/8622/curried-microwaved-chicken/
214,Delicious Chana Masala,"A delicious traditional vegetarian Indian dish of chickpeas, onions, and tomatoes you can have ready in under an hour.",4.78999996185303,http://images.media-allrecipes.com/userphotos/250x250/01/10/75/1107514.jpg,allrecipes.com/recipe/236563/delicious-chana-masala/
215,Mini Sweet Potato Samosas,These attractive little samosas of curried sweet potatoes make a nice appetizer or cocktail party hors d'oeuvre!,3.96000003814697,http://images.media-allrecipes.com/userphotos/250x250/00/03/33/33360.jpg,allrecipes.com/recipe/135900/mini-sweet-potato-samosas/
216,Paneer (Home Made),"Paneer is an essential ingrediant in Indian cooking. Often people substitue riccotta or some other kind of cheese. But they never taste the same and paneer is so easy to make. With this simple recipe, you'll give true Indian authenticity to all your dishes.",4.07000017166138,http://images.media-allrecipes.com/userphotos/250x250/00/03/04/30494.jpg,allrecipes.com/recipe/100118/paneer-home-made/
217,Coconut Curry Cabbage,"Cabbage is simmered with coconut milk and curry, making a wonderful side dish to serve with fried fish!",4.32999992370605,http://images.media-allrecipes.com/userphotos/250x250/04/55/49/4554950.jpg,allrecipes.com/recipe/106034/coconut-curry-cabbage/
218,Indian-Style Butter Chicken (Murgh Makhani),"Red chiles, cinnamon, nutmeg, cloves, ginger, and garlic all lend their robust flavors to this popular Indian dish.",4.36999988555908,http://images.media-allrecipes.com/userphotos/250x250/00/07/38/73894.jpg,allrecipes.com/recipe/142966/indian-style-butter-chicken-murgh-makhani/
219,Peanut Rice,"Fragrant basmati rice is cooked with peanuts, green peas, and a little turmeric.",4.1100001335144,http://images.media-allrecipes.com/userphotos/250x250/00/39/13/391307.jpg,allrecipes.com/recipe/81356/peanut-rice/
220,Curried Pork Chops and Cauliflower with Basmati Rice,Lean pork chops and tender cauliflower florets in a creamy and lightly sweet curry sauce are served over piping hot rice.,4.32999992370605,http://images.media-allrecipes.com/userphotos/250x250/01/04/29/1042986.jpg,allrecipes.com/recipe/213255/curried-pork-chops-and-cauliflower-with-basmati-rice/
221,Easy Baked Indian Samosas,Baked samosas made with pie crust and seasoned potatoes and peas are an easy version of the Indian-inspired appetizer without all the oil.,4.48000001907349,http://images.media-allrecipes.com/userphotos/250x250/03/44/91/3449161.jpg,allrecipes.com/recipe/237027/easy-baked-indian-samosas/
222,Maharani Cupcakes,"These coconut cupcakes with curry lemon curd and a sweet basil cream topping are regal enough for a queen! They take time to create, but the end result is worth it.",4.48000001907349,http://images.media-allrecipes.com/userphotos/250x250/00/26/46/264672.jpg,allrecipes.com/recipe/164298/maharani-cupcakes/
223,Cucumber-Cilantro Raita (Yogurt),"This quick and tasty Indian yogurt side dish is accented with green chile pepper, cilantro, and cucumber.",4.67000007629395,http://images.media-allrecipes.com/userphotos/250x250/01/21/07/1210750.jpg,allrecipes.com/recipe/212886/cucumber-cilantro-raita-yogurt/
224,Chef John's Tandoori Chicken,"In this simple recipe, chicken is marinated in yogurt and tandoori masala, then grilled over hot coals to produce the complex flavors of Tandoori chicken.",4.46000003814697,http://images.media-allrecipes.com/userphotos/250x250/02/02/58/2025817.jpg,allrecipes.com/recipe/221092/chef-johns-tandoori-chicken/
225,"Rogan Josh, Lamb Shanks","Rogan Josh is an aromatic lamb dish that originates in Northern India. In this variation, submitted from Australia, lamb shanks and vegetables are slow cooked with cardamom, coriander, and ginger in a creamy and tangy tomato sauce.",4,http://images.media-allrecipes.com/userphotos/250x250/00/21/32/213233.jpg,allrecipes.com/recipe/142456/rogan-josh-lamb-shanks/
226,Best Potatoes Ever!,Everyone will enjoy these delicious potatoes cooked up with Indian spices.,4.46000003814697,http://images.media-allrecipes.com/userphotos/250x250/00/83/28/832889.jpg,allrecipes.com/recipe/53069/best-potatoes-ever/
227,Carrot and Cilantro Soup,"This easy carrot and coriander soup is lovely and creamy, with a bit of a twang. It's an ideal winter warmer or a spicy starter which delights the palate. Suitable for vegetarians.",4.19999980926514,http://images.media-allrecipes.com/userphotos/250x250/00/02/41/24142.jpg,allrecipes.com/recipe/50973/carrot-and-cilantro-soup/
228,Chana Masala (Chickpeas and Tomatoes),"Chana masala, an Indian-inspired dish, contains chickpeas and tomatoes simmered in a nicely spiced coconut sauce. Serve with jasmine rice.",4.51999998092651,http://images.media-allrecipes.com/userphotos/250x250/03/35/34/3353498.jpg,allrecipes.com/recipe/236534/chana-masala-chickpeas-and-tomatoes/
229,Lamb (Gosht) Biryani,This Indian lamb and rice dish is a delicious meal for dinner parties.,4.6399998664856,http://images.media-allrecipes.com/userphotos/250x250/00/87/66/876623.jpg,allrecipes.com/recipe/212487/lamb-gosht-biryani/
230,Indian Rice Pilaf,"Indian-inspired rice is nicely spiced with curry powder, cinnamon, and garlic powder for a delicious and aromatic side dish.",4.28999996185303,http://images.media-allrecipes.com/userphotos/250x250/00/87/82/878288.jpg,allrecipes.com/recipe/222806/indian-rice-pilaf/
231,Curried Corn,A unique and delicious way to serve corn!,4,http://images.media-allrecipes.com/userphotos/250x250/00/62/19/621936.jpg,allrecipes.com/recipe/216669/curried-corn/
232,Broken Thermostat Curry,"This flavorful, vegetarian curry is made with carrot, yam, red potatoes, tomatoes, and cauliflower.",4.03999996185303,http://images.media-allrecipes.com/userphotos/250x250/00/46/89/468937.jpg,allrecipes.com/recipe/107311/broken-thermostat-curry/
233,Four Seasons Chicken Curry,"A hot, sweet, sour and fragrant explosion of taste on a plate. The longer you leave to infuse the tastier it gets! You wont serve a better curry. Serve with rice or naan bread. Don't worry about the other whole spices, as the cooking will soften them. Enjoy as your tongue hits all the different combination of flavors.",4.21999979019165,http://images.media-allrecipes.com/userphotos/250x250/00/00/16/1694.jpg,allrecipes.com/recipe/80662/four-seasons-chicken-curry/
234,Fruited Tofu Curry Salad,"A vegetarian tofu salad that's just loaded with flavor! Cubed tofu tossed with rice, grapes, dried cranberries, walnuts, and green onion coated with a curry lime dressing. Serve on a bed of lettuce or in pita pockets.",4.3899998664856,http://images.media-allrecipes.com/userphotos/250x250/00/06/93/69340.jpg,allrecipes.com/recipe/75514/fruited-tofu-curry-salad/
235,Quorn™ and Chickpea Curry,"Vegetarian curry recipe made with chickpeas and Quorn(R), and seasoned with a homemade curry seasonings mixture.",4.51999998092651,http://images.media-allrecipes.com/images/44555.png,allrecipes.com/recipe/33407/quorn-and-chickpea-curry/
236,Chai Tea Latte,"Make a homemade version of a chai tea latte with boiling water, milk, sugar, honey, and a tea bag.",4.03999996185303,http://images.media-allrecipes.com/userphotos/250x250/04/48/17/4481764.jpg,allrecipes.com/recipe/222513/chai-tea-latte/
237,Curried Lamb,"Lamb is seasoned with a homemade curry mixture of coriander, cumin, cardamom, and ginger in this easy and flavorful dish.",4.03999996185303,http://images.media-allrecipes.com/userphotos/250x250/00/44/55/445536.jpg,allrecipes.com/recipe/165206/curried-lamb/
238,Tofu Masala,"This flavorful blend of spices, vegetables, and tofu is great served over basmati rice.",3.5,http://images.media-allrecipes.com/userphotos/250x250/00/80/51/805131.jpg,allrecipes.com/recipe/165589/tofu-masala/
239,Sweet Lamb Curry,"A mild, fragrant mix of lamb, raisins, and apples produces a wonderful, slow cooked curry.",4.76999998092651,http://images.media-allrecipes.com/userphotos/250x250/01/04/61/1046196.jpg,allrecipes.com/recipe/174437/sweet-lamb-curry/
240,Indian Lassi,"Here is a basic recipe for Indian Lassi (yogurt drink).  You can add more or less yogurt or water for a thicker or thinner beverage. For a salty lassi, you can substitute 1/2 teaspoon salt for the sugar. Garnish with fresh mint if desired.",4.23000001907349,http://images.media-allrecipes.com/userphotos/250x250/00/56/69/566987.jpg,allrecipes.com/recipe/20435/indian-lassi/
241,Spiced Eggplant Indian Style,"This simple recipe combines the traditional Indian flavors of eggplant, tomatoes, onions and coriander.  This is excellent served with rice and dahl.",3.6800000667572,http://images.media-allrecipes.com/userphotos/250x250/00/53/89/538912.jpg,allrecipes.com/recipe/23077/spiced-eggplant-indian-style/
242,Seared Salmon with Indian-Inspired Cream Sauce,"A creamy stovetop sauce accented with curry and saffron and made from chopped fresh Portobello and Porcini mushrooms, onions, fennel, celery, garlic, and chicken stock is a perfect complement for salmon.",4.44999980926514,http://images.media-allrecipes.com/userphotos/250x250/00/92/78/927811.jpg,allrecipes.com/recipe/140997/seared-salmon-with-indian-inspired-cream-sauce/
243,Masur Dahl,This is a delicious Indian lentil soup with spicy red onions!,4.09999990463257,http://images.media-allrecipes.com/userphotos/250x250/00/61/87/618726.jpg,allrecipes.com/recipe/147255/masur-dahl/
244,Authentic South Indian Biryani,The deep flavors and piquant aromas of southern Indian cooking come to life in this recipe. Chicken bakes in a yogurt and tomato sauce rich with herbs and spices.,3.5699999332428,http://images.media-allrecipes.com/userphotos/250x250/00/76/28/762883.jpg,allrecipes.com/recipe/86162/authentic-south-indian-biryani/
